1.33753	0.573231
1.340167	0.9758
1.342752	0.56676
1.345327	1.053581
1.347915	0.781803
1.350457	1.00835
1.353042	0.941615
1.355622	0.744873
1.358187	1.002206
1.360765	0.902724
1.363304	0.860369
1.365862	0.75069
1.368421	0.525777
1.370997	0.715525
1.373564	0.696962
1.376122	0.956256
1.378689	0.811282
1.381244	0.801085
1.383814	0.86331
1.386392	0.830237
1.388966	0.949785
1.391532	0.828668
1.39409	0.727291
1.396672	0.759907
1.399245	0.730559
1.401797	0.97776
1.404341	0.42806
1.406891	0.999853
1.409475	1.013122
1.412031	0.529438
1.414625	1.149991
1.417189	0.707813
1.41975	1.031227
1.422325	1.138095
1.42488	0.802785
1.427458	0.900829
1.430029	0.649182
1.432586	0.995212
1.435168	0.710492
1.437739	0.566498
1.440313	0.89475
1.442871	0.802915
1.445448	0.848735
1.448038	0.988219
1.450595	0.585127
1.453176	0.814877
1.455769	0.923575
1.458346	0.803504
1.460915	0.85867
1.463457	0.816838
1.466027	1.154763
1.468624	0.721604
1.471172	1.006847
1.473739	0.886057
1.476296	0.741344
1.478889	0.777881
1.481449	0.600291
1.484003	0.914555
1.486592	0.549112
1.489156	0.628854
1.491739	0.859519
1.494281	0.690688
1.496838	0.913378
1.499414	0.449957
1.501974	0.883181
1.504561	1.153521
1.507117	0.821151
1.509712	0.819975
1.512278	0.555583
1.514831	0.92083
1.51741	0.865402
1.519972	0.67219
1.522543	0.698466
1.525086	0.659183
1.52767	0.999592
1.530259	0.930111
1.532812	0.734088
1.535388	0.847819
1.537981	1.056196
1.540569	0.933902
1.543141	1.00554
1.545714	0.576695
1.548295	1.285096
1.550884	0.766378
1.553448	0.924817
1.556016	0.793372
1.558592	0.996127
1.561156	0.961289
1.563736	0.853179
1.566277	0.919522
1.56887	0.522836
1.571429	0.932987
1.574003	0.697289
1.576573	0.963708
1.579158	0.657026
1.581751	0.605324
1.584325	0.967695
1.586893	0.764024
1.589437	0.549766
1.592005	1.052666
1.594558	0.693433
1.597113	0.827034
1.599698	0.972728
1.602255	0.345246
1.604831	1.048614
1.607374	0.722977
1.60994	0.933445
1.612522	0.863376
1.615071	0.832982
1.617657	0.799451
1.620204	0.68389
1.622776	0.611272
1.625339	1.227185
1.627909	0.779973
1.630493	0.936778
1.633045	0.745527
1.635625	0.954949
1.638189	0.699054
1.640767	0.592186
1.643346	0.859977
1.645917	0.840041
1.648485	0.863637
1.651055	0.858996
1.653618	0.991552
1.6562	0.964884
1.658787	0.731801
1.661334	0.722781
1.663918	0.956256
1.666471	0.803438
1.66904	0.741344
1.671633	0.761083
1.674198	0.7786
1.676787	0.814419
1.679328	1.248493
1.681915	0.542706
1.684485	0.929
1.687073	1.155351
1.689646	0.505384
1.692219	1.006847
1.694804	0.868082
1.697346	0.952269
1.699934	0.713172
1.702489	0.8939
1.705059	1.110904
1.707638	0.66598
1.710185	0.621338
1.712761	0.9741
1.715301	0.652973
1.71789	0.970244
1.720433	0.981617
1.722993	0.488782
1.725562	0.780365
1.728123	0.809125
1.730689	0.920764
1.733255	0.936059
1.735829	0.859127
1.738407	1.157312
1.740965	0.870892
1.743516	0.890697
1.746087	0.779777
1.748643	0.936778
1.751232	0.864944
1.753787	0.677615
1.756367	0.863506
1.758953	0.605912
1.761506	0.864029
1.764094	0.567087
1.766663	0.778796
1.769236	1.048352
1.771804	0.842721
1.774367	0.702976
1.776953	0.604474
1.779519	1.043973
1.782089	0.954622
1.784645	0.775855
1.787235	0.782587
1.789804	0.675131
1.792366	0.857297
1.794952	0.749645
1.797507	0.691341
1.800095	0.878475
1.802651	1.114695
1.805225	0.635391
1.807813	0.864029
1.810341	0.685655
1.812928	1.056784
1.815494	0.585846
1.818082	0.514797
1.820669	1.179274
1.823225	0.692779
1.825813	1.135873
1.828392	0.74873
1.830967	0.810367
1.833534	1.161822
1.83609	0.813243
1.83866	0.928019
1.841231	0.883181
1.843787	0.796052
1.846364	0.947301
1.848916	0.536758
1.851503	0.83161
1.854095	1.025737
1.856664	1.162475
1.859254	1.080315
1.861833	0.552707
1.864392	0.93717
1.866983	0.458911
1.869554	1.105348
1.87213	0.881677
1.874685	1.082014
1.877257	0.932399
1.879812	0.213409
1.882374	1.078223
1.884944	0.857036
1.887494	0.922921
1.890081	0.698989
1.892654	0.921091
1.895243	0.852787
1.897779	1.159599
1.900342	0.793438
1.902909	1.109924
1.90545	0.733892
1.908037	1.197575
1.910594	0.446623
1.913176	1.027305
1.91576	0.9624
1.918298	0.560485
1.920886	0.489632
1.923447	0.618658
1.926016	0.911287
1.928588	0.559635
1.931154	0.60199
1.933754	0.924882
1.936332	1.007893
1.938917	1.304835
1.941505	0.898279
1.944073	1.181757
1.946663	0.878409
1.949237	0.755135
1.951778	0.859454
1.954341	0.806118
1.956891	0.877886
1.959476	0.758534
1.962045	0.967825
1.964625	0.77396
1.967206	0.571335
1.969768	1.075412
1.972346	0.956125
1.974915	0.960113
1.977484	0.452637
1.980054	1.066784
1.982632	0.683955
1.985222	0.474598
1.987777	0.776313
1.990341	0.934817
1.992891	0.734807
1.995476	0.762913
1.998045	0.577218
2.000601	0.441198
2.003182	1.22725
2.005749	0.297008
2.008324	1.029201
2.01088	0.89305
2.01344	0.739252
2.016011	0.897691
2.018586	0.24596
2.021167	1.010638
2.023752	0.818472
2.026309	0.928935
2.028894	0.901548
2.031455	0.638005
2.034042	0.92181
2.036619	0.561531
2.039184	0.875403
2.04176	0.609442
2.044317	0.592578
2.046885	1.36157
2.04947	0.770757
2.052038	0.59748
2.054631	1.132343
2.057197	0.18014
2.059787	1.234897
2.062367	0.832786
2.064938	1.009265
2.067508	0.468193
2.070076	0.6867
2.07265	0.520222
2.075222	0.628658
2.077777	0.498717
2.080341	0.750168
2.082891	0.91364
2.085475	0.73971
2.088062	0.763305
2.090643	1.20287
2.093215	0.6433
2.095803	0.976911
2.098382	0.463356
2.100953	0.686047
2.103539	0.763305
2.106098	0.585258
2.108668	0.824746
2.111257	0.960113
2.11381	0.633561
2.11639	0.747226
2.118941	0.599311
2.121508	0.636044
2.124074	1.230714
2.126651	0.478847
2.129241	1.05783
2.131812	0.493358
2.134392	0.96057
2.136966	0.93619
2.139532	0.65415
2.142123	0.718401
2.144714	0.898998
2.14728	0.844486
2.149838	0.982205
2.1524	0.666242
2.154994	0.94521
2.157543	0.333611
2.160087	0.906711
2.16267	0.56591
2.165243	0.954165
2.167815	0.987434
2.170358	0.783437
2.172944	0.734088
2.175525	0.72363
2.178087	1.479223
2.180658	0.586303
2.183229	0.615194
2.185814	1.202608
2.188374	0.767293
2.190928	0.915927
2.193511	0.720428
2.196081	0.799647
2.198666	0.490024
2.201222	0.50107
2.203777	1.097636
2.206342	0.717356
2.208891	0.595716
2.211475	1.052928
2.214031	0.638986
2.216624	0.970374
2.219189	0.793372
2.221768	0.69925
