10.218655	0.41928
10.221228	-0.290064
10.223782	0.251402
10.226324	-0.847932
10.228906	0.478478
10.231477	-0.17277
10.234046	0.305018
10.236628	-0.23376
10.239193	0.240721
10.241753	0.226179
10.24431	-0.192893
10.246884	-0.080079
10.249443	-0.194616
10.252031	0.205643
10.254604	0.101236
10.257152	0.380825
10.259733	-0.572891
10.262292	0.73753
10.264834	-0.457734
10.267413	-0.42052
10.269992	0.6651
10.272543	0.011647
10.275116	0.143412
10.277668	-0.135832
10.280258	-0.010337
10.282834	-0.296473
10.285395	-0.24837
10.287988	-0.162709
10.290577	-0.073326
10.293147	0.122118
10.295732	0.418659
10.298292	-0.30874
10.300864	0.306672
10.303425	-0.347677
10.306014	0.073946
10.308565	-0.80355
10.311151	0.153819
10.313733	0.234656
10.316256	0.097377
10.318832	0.280829
10.321395	-0.571513
10.323971	-0.036939
10.326556	-0.048378
10.329143	-0.135901
10.331717	0.07181
10.334283	-0.597287
10.336874	0.909818
10.339416	-0.771436
10.34201	0.549598
10.344582	-0.342301
10.347149	-0.7928
10.349747	-0.597287
10.352322	0.28648
10.354865	-0.167464
10.357443	-0.284757
10.360014	0.391714
10.362565	-0.092484
10.365151	-0.568274
10.367739	0.333756
10.370296	-0.941794
10.372887	0.28965
10.375432	-0.172081
10.378005	0.398467
10.380576	0.350502
10.383132	0.740011
10.385703	-0.482475
10.388286	-0.025912
10.390842	-0.216669
10.393417	-0.420176
10.395997	0.637465
10.398548	-0.192756
10.401138	0.967775
10.403691	-0.063264
10.406258	-0.289581
10.408834	-0.182556
10.411395	-0.458355
10.413973	-0.04576
10.41656	-0.271732
10.419134	0.181316
10.421688	-0.249059
10.424261	-0.105578
10.426835	-0.182763
10.429413	-0.472551
10.432008	-0.166844
10.434577	0.229694
10.437135	-0.081251
10.439733	0.240307
10.442258	-0.338994
10.444834	-0.031563
10.447413	-0.065125
10.449989	-0.444916
10.452576	0.500324
10.455146	-0.196546
10.45772	0.391162
10.460286	-0.25092
10.462874	0.126942
10.465417	0.072361
10.467996	-0.635673
10.470565	-0.307224
10.473138	0.280967
10.475715	-0.21791
10.478297	0.195305
10.48084	-0.492261
10.483416	-0.0807
10.485994	-0.106405
10.488565	-0.276212
10.491153	0.357256
10.493701	0.409494
10.496248	0.833391
10.498817	-0.310325
10.501396	-0.392265
10.503975	0.416247
10.506546	-0.777018
10.509138	0.310876
10.511691	-0.574063
10.514256	0.663791
10.516827	-0.396124
10.519388	-0.036456
10.521982	0.310669
10.524529	-0.614172
10.527121	-0.205436
10.529691	-0.304949
10.532257	0.656968
10.534832	-0.835045
10.537395	0.039488
10.539949	-0.029496
10.54253	-0.366008
10.545121	0.095654
10.54769	-0.716028
10.550256	0.805067
10.552813	-0.596805
10.555393	0.484956
10.557968	0.441401
10.560521	-0.061679
10.563093	0.160434
10.565666	-0.486954
10.568239	-0.44533
10.570827	0.62382
10.57337	-0.363389
10.57594	-0.156644
10.578523	-0.481579
10.581092	0.76544
10.583666	-0.913952
10.586249	0.489435
10.588802	-0.098893
10.591362	0.459595
10.593932	-0.313013
10.596502	0.378137
10.599075	-0.16519
10.601667	-0.457803
10.60424	-0.397227
10.606828	-0.276143
10.609406	-0.700178
10.611983	-0.403222
10.614567	0.30302
10.61714	-0.086351
