1.337536	0.803896
1.340154	1.008938
1.342703	0.911417
1.345269	0.834093
1.347841	0.769123
1.350386	0.87586
1.352953	0.881285
1.355508	0.760364
1.358098	0.825792
1.360683	0.952923
1.363238	0.597088
1.365809	0.743108
1.36834	0.825269
1.370908	0.778143
1.373477	1.010573
1.376046	0.803634
1.378638	0.797556
1.381227	0.917888
1.383783	0.91279
1.386345	0.680687
1.388909	0.823701
1.39148	0.746769
1.394049	0.794353
1.39663	0.835597
1.399194	0.828603
1.401773	0.699577
1.404352	0.794418
1.406939	0.906319
1.409508	0.765855
1.412079	0.72984
1.414652	0.858474
1.417199	0.858212
1.419775	0.757031
1.422352	0.844094
1.424923	0.831936
1.427509	0.728925
1.430078	0.832002
1.432649	0.7218
1.435221	0.704871
1.437793	0.866579
1.44037	0.816903
1.442955	0.888344
1.445524	0.868017
1.44809	1.016455
1.450675	0.896449
1.453248	0.692518
1.455836	0.903182
1.458398	0.526496
1.46099	0.942269
1.46354	0.710035
1.466091	0.787098
1.468662	0.879324
1.47125	0.973512
1.473821	0.847427
1.476364	0.948805
1.478932	0.689576
1.481499	0.633626
1.484068	0.738729
1.486658	0.870239
1.489247	0.9758
1.491817	0.656307
1.49438	1.044104
1.49695	0.820498
1.499516	0.778666
1.502086	1.260454
1.504649	0.829191
1.507238	0.639835
1.509809	0.922594
1.512352	0.781607
1.514922	0.805268
1.51749	0.99214
1.520043	0.820694
1.522616	0.805268
1.525196	0.830694
1.527773	0.829322
1.530332	0.839061
1.532902	0.83795
1.535463	0.899064
1.538033	0.697943
1.54063	0.644019
1.543195	0.814027
1.545755	0.696505
1.548295	0.725591
1.550866	0.858539
1.553445	0.678922
1.556015	0.732912
1.558568	0.842852
1.561141	0.651274
1.563718	0.682713
1.5663	0.806249
1.568876	0.855467
1.571435	0.908868
1.574012	0.694544
1.576585	0.799974
1.579151	0.980636
1.581737	0.765332
1.584294	0.743958
1.586885	0.757096
1.589463	0.924359
1.592015	0.870827
1.594567	0.727879
1.597141	0.99482
1.599717	0.942203
1.602265	0.71461
1.604837	0.712519
1.607379	0.932791
1.609928	0.741148
1.612514	0.899064
1.615081	0.87037
1.617669	0.82187
1.620252	0.77043
1.62282	0.810367
1.625347	0.698074
1.627913	0.729382
1.630456	0.889129
1.633043	0.883769
1.635624	0.85429
1.638206	0.715983
1.640768	0.875533
1.643306	0.669249
1.645876	0.978741
1.648435	0.859585
1.651014	0.810105
1.653584	0.788862
1.656151	1.015083
1.658724	0.739513
1.661288	0.728663
1.663844	0.814092
1.666405	0.726572
1.668984	0.60918
1.671551	0.813439
1.674142	0.864944
1.676707	0.858081
1.679273	1.005082
1.681845	0.859193
1.684406	0.82004
1.686958	0.838538
1.689524	0.779515
1.692095	0.845859
1.694669	0.832002
1.697225	0.915143
1.699778	0.836969
1.702338	0.994297
1.704889	1.072471
1.707435	0.920045
1.709992	0.600095
1.712579	0.850761
1.715149	0.710623
1.717722	0.829387
1.720303	0.751213
1.722843	0.868736
1.725406	0.753305
1.727999	0.912463
1.730568	0.856186
1.733143	0.864422
1.735708	0.915078
1.738288	0.744612
1.740844	0.481004
1.743406	0.770888
1.746001	0.81553
1.748568	0.525843
1.751141	0.635718
1.753738	0.84697
1.756262	0.794287
1.758835	0.832067
1.761413	0.882462
1.763971	0.707486
1.766558	0.819321
1.769148	0.884945
1.771735	0.665654
1.774295	0.714349
1.776867	0.868474
1.779413	0.818668
1.781988	0.715656
1.784558	0.601533
1.787096	0.817426
1.789651	0.841022
1.792223	0.828734
1.794784	0.697289
1.797345	0.698727
1.79993	0.781672
1.802498	0.88841
1.805068	0.84063
1.807658	1.100316
1.810231	0.770757
1.812819	0.782391
1.815398	0.858408
1.817977	0.772195
